Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,68.0,68.9000015258789,66.62999725341797,66.76000213623047,66.00698852539062,2803000
2023-01-31,66.05000305175781,67.8499984741211,65.3499984741211,67.77999877929688,67.0154800415039,4584300
2023-02-01,67.91000366210938,71.0999984741211,67.55000305175781,70.48999786376953,69.69491577148438,3877400
2023-02-02,71.30999755859375,73.73999786376953,70.61000061035156,72.37000274658203,71.5537109375,3689500
2023-02-03,70.58000183105469,72.47000122070312,70.5,70.88999938964844,70.09040069580078,1673600
2023-02-06,69.80999755859375,70.12000274658203,68.88999938964844,69.75,68.96326446533203,1616700
2023-02-07,69.87999725341797,71.55000305175781,69.43000030517578,71.30000305175781,70.49578094482422,2165200
2023-02-08,70.72000122070312,71.55999755859375,70.41999816894531,71.08000183105469,70.27825927734375,2091200
2023-02-09,72.2300033569336,72.87000274658203,69.08999633789062,69.80000305175781,69.01270294189453,2567200
2023-02-10,70.25,71.58999633789062,69.29000091552734,71.27999877929688,70.47600555419922,3299500
2023-02-13,71.0199966430664,71.55999755859375,70.62999725341797,71.33000183105469,70.52544403076172,1576000
2023-02-14,70.25,72.61000061035156,69.9000015258789,72.45999908447266,71.64269256591797,1234100
2023-02-15,71.4800033569336,72.30999755859375,71.22000122070312,71.97000122070312,71.1582260131836,1093000
2023-02-16,70.7699966430664,71.43000030517578,70.18000030517578,70.52999877929688,69.73445892333984,1214000
2023-02-17,70.5199966430664,71.02999877929688,69.1500015258789,70.26000213623047,69.46751403808594,1804400
2023-02-21,69.20999908447266,69.5199966430664,66.91000366210938,67.08000183105469,66.32337951660156,2095200
2023-02-22,66.95999908447266,67.25,65.66999816894531,66.38999938964844,65.64115905761719,1711900
2023-02-23,67.41999816894531,67.66000366210938,65.81999969482422,67.08000183105469,66.32337951660156,1679600
2023-02-24,64.66000366210938,67.0,64.6500015258789,66.08999633789062,65.34454345703125,1302600
2023-02-27,66.29000091552734,66.62999725341797,64.16999816894531,64.25,63.525299072265625,2633600
2023-02-28,64.29000091552734,65.08000183105469,64.05000305175781,64.55999755859375,63.8317985534668,2159700
2023-03-01,64.2300033569336,64.87000274658203,63.459999084472656,64.12000274658203,63.396766662597656,1908400
2023-03-02,63.5099983215332,65.22000122070312,62.470001220703125,64.86000061035156,64.12841796875,2793500
2023-03-03,65.04000091552734,65.12999725341797,64.05999755859375,64.56999969482422,63.84169006347656,2127400
2023-03-06,65.25,65.37000274658203,63.130001068115234,63.31999969482422,62.60578918457031,1829500
2023-03-07,62.939998626708984,63.209999084472656,61.810001373291016,62.13999938964844,61.4390983581543,2331500
2023-03-08,62.630001068115234,63.810001373291016,61.9900016784668,63.630001068115234,62.91229248046875,3477300
2023-03-09,63.130001068115234,64.81999969482422,63.130001068115234,63.25,62.53657913208008,2477600
2023-03-10,63.25,63.709999084472656,61.279998779296875,61.75,61.053497314453125,1646500
2023-03-13,61.0099983215332,61.5,60.02000045776367,60.34000015258789,59.659400939941406,2514300
2023-03-14,61.47999954223633,62.459999084472656,60.13999938964844,61.02000045776367,60.331729888916016,2090300
2023-03-15,59.709999084472656,60.31999969482422,58.849998474121094,59.849998474121094,59.1749267578125,2259300
2023-03-16,58.81999969482422,61.5099983215332,58.81999969482422,61.20000076293945,60.509700775146484,2279100
2023-03-17,61.459999084472656,62.25,60.709999084472656,61.04999923706055,60.361392974853516,5781300
2023-03-20,60.459999084472656,62.63999938964844,59.83000183105469,62.060001373291016,61.36000061035156,2243300
2023-03-21,62.150001525878906,62.439998626708984,61.099998474121094,62.099998474121094,62.099998474121094,1680100
2023-03-22,61.84000015258789,62.290000915527344,60.4900016784668,60.52000045776367,60.52000045776367,2025600
2023-03-23,60.84000015258789,62.52000045776367,60.619998931884766,61.599998474121094,61.599998474121094,2950300
2023-03-24,61.279998779296875,61.720001220703125,60.68000030517578,61.63999938964844,61.63999938964844,1758100
2023-03-27,62.220001220703125,62.47999954223633,61.63999938964844,62.0099983215332,62.0099983215332,2265900
2023-03-28,60.209999084472656,60.65999984741211,59.18000030517578,60.43000030517578,60.43000030517578,2594500
2023-03-29,62.0,63.939998626708984,61.849998474121094,63.790000915527344,63.790000915527344,2919100
2023-03-30,64.69000244140625,65.19000244140625,63.79999923706055,64.9800033569336,64.9800033569336,1667000
2023-03-31,64.94000244140625,66.20999908447266,64.77999877929688,66.12000274658203,66.12000274658203,2096800
2023-04-03,66.0,66.4800033569336,65.27999877929688,65.75,65.75,2112500
