Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,133.17999267578125,133.52000427246094,131.4199981689453,132.10000610351562,130.89028930664062,2927000
2023-01-31,132.0,133.72999572753906,131.5500030517578,132.25,131.03890991210938,4043200
2023-02-01,131.22999572753906,131.74000549316406,125.38999938964844,127.29000091552734,126.12433624267578,4991700
2023-02-02,126.80000305175781,127.11000061035156,123.08999633789062,124.75,123.60759735107422,3928600
2023-02-03,125.0,127.81999969482422,124.37000274658203,124.62000274658203,123.47879028320312,4205800
2023-02-06,124.83000183105469,125.2699966430664,122.12999725341797,123.83000183105469,122.6960220336914,2486600
2023-02-07,124.51000213623047,127.97000122070312,123.19000244140625,127.77999877929688,126.60984802246094,2524800
2023-02-08,127.79000091552734,129.5399932861328,127.55999755859375,128.63999938964844,127.46197509765625,4107700
2023-02-09,128.69000244140625,129.00999450683594,126.77999877929688,127.16000366210938,125.99552917480469,2487200
2023-02-10,130.0,134.22000122070312,129.02000427246094,134.13999938964844,132.91160583496094,4041000
2023-02-13,133.16000366210938,134.72999572753906,131.24000549316406,133.27999877929688,132.05947875976562,2936800
2023-02-14,131.60000610351562,134.24000549316406,131.25,133.1300048828125,131.91085815429688,2190200
2023-02-15,131.27000427246094,131.72000122070312,126.51000213623047,128.52999877929688,127.35298156738281,4344500
2023-02-16,127.70999908447266,128.52000427246094,124.98999786376953,125.13999938964844,123.99402618408203,2877200
2023-02-17,122.19999694824219,122.62000274658203,117.38999938964844,118.41999816894531,117.33556365966797,6201900
2023-02-21,118.41999816894531,119.68000030517578,117.72000122070312,119.2300033569336,118.13815307617188,4582000
2023-02-22,118.88999938964844,120.8499984741211,116.79000091552734,117.56999969482422,116.49334716796875,3772400
2023-02-23,120.0199966430664,120.19999694824219,117.51000213623047,119.52999877929688,118.4354019165039,3846400
2023-02-24,114.80999755859375,115.91000366210938,111.77999877929688,114.26000213623047,113.21366119384766,8752100
2023-02-27,114.48999786376953,115.19999694824219,113.0999984741211,114.75,113.69917297363281,4772200
2023-02-28,115.81999969482422,115.93000030517578,112.66999816894531,113.0199966430664,111.9850082397461,4907100
2023-03-01,113.33000183105469,118.68000030517578,112.87000274658203,118.01000213623047,116.9293212890625,4942200
2023-03-02,117.54000091552734,121.72000122070312,117.5199966430664,120.80000305175781,119.69377136230469,5850900
2023-03-03,119.0199966430664,122.0,118.7300033569336,121.7699966430664,120.6548843383789,4824800
2023-03-06,121.0,121.5199966430664,118.91999816894531,120.91000366210938,119.80276489257812,3893100
2023-03-07,119.80000305175781,120.54000091552734,117.80999755859375,118.26000213623047,117.17703247070312,3020700
2023-03-08,117.5,119.58000183105469,116.69999694824219,117.83000183105469,116.75096893310547,2807500
2023-03-09,118.26000213623047,119.5199966430664,114.37000274658203,115.0,113.94688415527344,4649300
2023-03-10,113.95999908447266,115.88999938964844,111.5199966430664,112.18000030517578,111.1527099609375,4312700
2023-03-13,109.33000183105469,112.30999755859375,106.83000183105469,109.0999984741211,108.10091400146484,4301400
2023-03-14,109.44000244140625,111.97000122070312,106.70999908447266,109.19999694824219,108.19999694824219,4556500
2023-03-15,104.16999816894531,105.80000305175781,100.19000244140625,101.4800033569336,101.4800033569336,6558500
2023-03-16,99.36000061035156,104.77999877929688,98.5199966430664,104.4800033569336,104.4800033569336,6637900
2023-03-17,104.25,104.8499984741211,101.58999633789062,102.75,102.75,11147800
2023-03-20,102.91000366210938,106.41000366210938,102.91000366210938,105.44999694824219,105.44999694824219,3560600
2023-03-21,107.80000305175781,109.33999633789062,106.2699966430664,108.62000274658203,108.62000274658203,4177100
2023-03-22,108.87000274658203,109.2699966430664,105.62000274658203,105.7300033569336,105.7300033569336,3803800
2023-03-23,106.4000015258789,107.55999755859375,103.45999908447266,104.77999877929688,104.77999877929688,3868300
2023-03-24,101.91000366210938,106.12000274658203,101.55999755859375,105.48999786376953,105.48999786376953,4183200
2023-03-27,106.79000091552734,109.12999725341797,105.62000274658203,108.37999725341797,108.37999725341797,3745100
2023-03-28,108.05999755859375,110.8499984741211,108.05999755859375,110.41000366210938,110.41000366210938,3283000
2023-03-29,112.02999877929688,112.87000274658203,111.12999725341797,112.68000030517578,112.68000030517578,3949600
2023-03-30,113.75,113.79000091552734,112.5999984741211,113.54000091552734,113.54000091552734,4455600
2023-03-31,114.0,114.94000244140625,113.48999786376953,114.62999725341797,114.62999725341797,4939800
2023-04-03,120.66999816894531,122.25,119.5,121.41000366210938,121.41000366210938,5011800
