Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,23.0,23.239999771118164,22.809999465942383,22.940000534057617,22.940000534057617,336900
2023-01-31,22.989999771118164,23.780000686645508,22.940000534057617,23.510000228881836,23.510000228881836,1026200
2023-02-01,23.489999771118164,24.68000030517578,23.489999771118164,24.469999313354492,24.469999313354492,731000
2023-02-02,24.510000228881836,24.770000457763672,24.209999084472656,24.690000534057617,24.690000534057617,588900
2023-02-03,24.40999984741211,24.979999542236328,24.030000686645508,24.850000381469727,24.850000381469727,677500
2023-02-06,24.739999771118164,24.809999465942383,23.31999969482422,23.940000534057617,23.940000534057617,571800
2023-02-07,23.90999984741211,24.40999984741211,23.829999923706055,24.170000076293945,24.170000076293945,569200
2023-02-08,23.6299991607666,24.15999984741211,23.170000076293945,23.3799991607666,23.3799991607666,485800
2023-02-09,23.700000762939453,23.719999313354492,22.479999542236328,22.739999771118164,22.739999771118164,646900
2023-02-10,22.559999465942383,22.709999084472656,22.1200008392334,22.6299991607666,22.6299991607666,1160200
2023-02-13,22.639999389648438,23.239999771118164,22.549999237060547,23.030000686645508,23.030000686645508,541300
2023-02-14,22.860000610351562,23.829999923706055,22.600000381469727,23.6299991607666,23.6299991607666,1332700
2023-02-15,23.260000228881836,24.190000534057617,23.200000762939453,24.170000076293945,24.170000076293945,785300
2023-02-16,23.8799991607666,24.709999084472656,23.8799991607666,23.959999084472656,23.959999084472656,959000
2023-02-17,24.059999465942383,24.34000015258789,23.549999237060547,24.1200008392334,24.1200008392334,907700
2023-02-21,22.809999465942383,24.229999542236328,21.940000534057617,22.149999618530273,22.149999618530273,1269700
2023-02-22,22.360000610351562,23.639999389648438,22.219999313354492,23.079999923706055,23.079999923706055,1060900
2023-02-23,23.09000015258789,23.43000030517578,22.690000534057617,23.149999618530273,23.149999618530273,933500
2023-02-24,22.59000015258789,22.59000015258789,21.450000762939453,21.829999923706055,21.829999923706055,1356500
2023-02-27,22.06999969482422,22.639999389648438,21.8700008392334,22.1299991607666,22.1299991607666,1302600
2023-02-28,21.149999618530273,27.280000686645508,20.90999984741211,26.440000534057617,26.440000534057617,8191400
2023-03-01,26.600000381469727,27.059999465942383,26.440000534057617,27.030000686645508,27.030000686645508,3291100
2023-03-02,26.739999771118164,27.790000915527344,26.649999618530273,27.770000457763672,27.770000457763672,1533000
2023-03-03,27.969999313354492,27.979999542236328,27.0,27.200000762939453,27.200000762939453,765300
2023-03-06,26.989999771118164,27.739999771118164,26.899999618530273,27.719999313354492,27.719999313354492,1046400
2023-03-07,27.489999771118164,27.860000610351562,26.950000762939453,27.219999313354492,27.219999313354492,1196100
2023-03-08,27.299999237060547,27.3799991607666,26.979999542236328,27.239999771118164,27.239999771118164,527500
2023-03-09,27.170000076293945,27.360000610351562,26.209999084472656,26.690000534057617,26.690000534057617,1412800
2023-03-10,26.610000610351562,27.040000915527344,25.790000915527344,26.100000381469727,26.100000381469727,1212800
2023-03-13,25.579999923706055,26.010000228881836,25.079999923706055,25.09000015258789,25.09000015258789,726200
2023-03-14,26.15999984741211,26.81999969482422,25.809999465942383,26.719999313354492,26.719999313354492,1574900
2023-03-15,25.59000015258789,26.559999465942383,25.479999542236328,26.530000686645508,26.530000686645508,2218400
2023-03-16,25.969999313354492,28.149999618530273,25.850000381469727,26.84000015258789,26.84000015258789,1417200
2023-03-17,26.559999465942383,27.15999984741211,26.299999237060547,26.59000015258789,26.59000015258789,3103200
2023-03-20,26.579999923706055,27.1200008392334,25.809999465942383,26.860000610351562,26.860000610351562,843700
2023-03-21,27.479999542236328,27.8700008392334,26.6299991607666,27.25,27.25,1059500
2023-03-22,27.110000610351562,27.799999237060547,26.68000030517578,26.700000762939453,26.700000762939453,782000
2023-03-23,26.959999084472656,27.31999969482422,25.979999542236328,26.5,26.5,847000
2023-03-24,26.079999923706055,26.8799991607666,25.90999984741211,26.59000015258789,26.59000015258789,544400
2023-03-27,27.0,27.270000457763672,26.510000228881836,27.030000686645508,27.030000686645508,1531300
2023-03-28,27.149999618530273,27.270000457763672,26.559999465942383,26.670000076293945,26.670000076293945,419400
2023-03-29,26.979999542236328,27.6299991607666,26.43000030517578,26.799999237060547,26.799999237060547,4192300
2023-03-30,27.170000076293945,27.5,26.489999771118164,26.6299991607666,26.6299991607666,2970300
2023-03-31,26.969999313354492,27.190000534057617,26.149999618530273,26.229999542236328,26.229999542236328,2240100
2023-04-03,26.309999465942383,26.450000762939453,25.520000457763672,25.889999389648438,25.889999389648438,1816600
