Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,445.010009765625,448.6499938964844,436.489990234375,439.2799987792969,437.684326171875,1531200
2023-01-31,441.4200134277344,448.07000732421875,435.6300048828125,448.0400085449219,446.4125061035156,1320500
2023-02-01,445.45001220703125,449.0199890136719,442.1199951171875,442.5899963378906,440.9822998046875,901300
2023-02-02,439.44000244140625,444.67999267578125,436.0,440.8599853515625,439.2585754394531,1236700
2023-02-03,451.0,454.4599914550781,440.0199890136719,440.6400146484375,439.0393981933594,1388300
2023-02-06,443.07000732421875,453.739990234375,442.9700012207031,448.9599914550781,447.32916259765625,1321300
2023-02-07,448.0,454.1300048828125,443.489990234375,452.1499938964844,450.507568359375,1098500
2023-02-08,451.0,456.8900146484375,450.3500061035156,456.05999755859375,454.4033508300781,961400
2023-02-09,455.80999755859375,461.9200134277344,452.3999938964844,453.8500061035156,452.201416015625,951700
2023-02-10,457.1199951171875,464.3299865722656,456.42999267578125,463.8599853515625,462.1750183105469,967900
2023-02-13,467.80999755859375,470.989990234375,458.989990234375,464.2799987792969,462.593505859375,922200
2023-02-14,467.8800048828125,470.9200134277344,465.8699951171875,467.510009765625,465.8117980957031,1252900
2023-02-15,465.9200134277344,468.0899963378906,458.92999267578125,460.94000244140625,459.2656555175781,828100
2023-02-16,458.2099914550781,468.5299987792969,456.3699951171875,465.3500061035156,463.6596374511719,968200
2023-02-17,465.44000244140625,470.6700134277344,462.7799987792969,470.6300048828125,468.9204406738281,830100
2023-02-21,474.7799987792969,479.1499938964844,468.57000732421875,473.95001220703125,472.2283935546875,1272800
2023-02-22,473.9599914550781,481.5,473.95001220703125,478.7300109863281,476.99102783203125,1289100
2023-02-23,477.54998779296875,482.3399963378906,472.7099914550781,476.260009765625,474.5299987792969,995300
2023-02-24,472.6499938964844,478.0,468.54998779296875,470.9100036621094,470.9100036621094,629300
2023-02-27,470.6300048828125,474.1000061035156,467.3699951171875,470.07000732421875,470.07000732421875,681400
2023-02-28,470.489990234375,471.739990234375,463.30999755859375,464.1099853515625,464.1099853515625,764400
2023-03-01,461.9700012207031,465.6700134277344,459.25,462.54998779296875,462.54998779296875,588800
2023-03-02,460.3299865722656,468.8800048828125,460.3299865722656,468.2699890136719,468.2699890136719,549000
2023-03-03,470.17999267578125,470.70001220703125,464.5199890136719,467.3800048828125,467.3800048828125,726800
2023-03-06,466.6199951171875,474.3999938964844,465.9599914550781,470.2200012207031,470.2200012207031,761200
2023-03-07,470.8599853515625,475.9700012207031,470.67999267578125,472.20001220703125,472.20001220703125,923200
2023-03-08,472.0,475.6300048828125,460.9200134277344,465.25,465.25,1089000
2023-03-09,469.6300048828125,469.6300048828125,458.20001220703125,459.0400085449219,459.0400085449219,834900
2023-03-10,458.5299987792969,463.19000244140625,457.19000244140625,459.7799987792969,459.7799987792969,772200
2023-03-13,454.69000244140625,462.8699951171875,453.7200012207031,457.739990234375,457.739990234375,1237200
2023-03-14,457.8999938964844,459.9800109863281,449.2300109863281,453.6600036621094,453.6600036621094,1782800
2023-03-15,448.9700012207031,456.3800048828125,439.8699951171875,448.8999938964844,448.8999938964844,1513200
2023-03-16,449.1099853515625,455.9700012207031,448.0,450.1499938964844,450.1499938964844,1074800
2023-03-17,449.80999755859375,450.1600036621094,441.30999755859375,443.6000061035156,443.6000061035156,1599300
2023-03-20,445.2699890136719,452.30999755859375,445.010009765625,449.260009765625,449.260009765625,662300
2023-03-21,453.7900085449219,454.6600036621094,447.07000732421875,449.9800109863281,449.9800109863281,680100
2023-03-22,450.2200012207031,452.3999938964844,443.0899963378906,443.6000061035156,443.6000061035156,726100
2023-03-23,444.010009765625,446.05999755859375,440.7099914550781,444.44000244140625,444.44000244140625,1123900
2023-03-24,445.0799865722656,456.20001220703125,443.0,455.25,455.25,1006400
2023-03-27,459.0899963378906,459.79998779296875,455.17999267578125,458.25,458.25,626800
2023-03-28,458.30999755859375,461.5,457.5899963378906,459.0,459.0,476800
2023-03-29,459.3800048828125,462.5799865722656,457.5,461.57000732421875,461.57000732421875,584200
2023-03-30,460.4599914550781,462.9200134277344,458.5,460.9800109863281,460.9800109863281,541500
2023-03-31,462.9800109863281,463.32000732421875,459.45001220703125,461.7200012207031,461.7200012207031,640600
2023-04-03,463.29998779296875,471.54998779296875,462.6499938964844,469.19000244140625,469.19000244140625,577600
