Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,13.619999885559082,13.8100004196167,13.5600004196167,13.630000114440918,13.630000114440918,2844800
2023-01-31,13.65999984741211,13.890000343322754,13.550000190734863,13.890000343322754,13.890000343322754,4748300
2023-02-01,13.84000015258789,14.100000381469727,13.470000267028809,13.930000305175781,13.930000305175781,6074500
2023-02-02,13.850000381469727,13.930000305175781,12.930000305175781,13.010000228881836,13.010000228881836,7235100
2023-02-03,13.050000190734863,13.710000038146973,13.050000190734863,13.140000343322754,13.140000343322754,4964400
2023-02-06,13.130000114440918,13.229999542236328,12.970000267028809,13.100000381469727,13.100000381469727,2820500
2023-02-07,13.210000038146973,13.569999694824219,12.979999542236328,13.510000228881836,13.510000228881836,6973300
2023-02-08,13.539999961853027,13.9399995803833,13.420000076293945,13.920000076293945,13.920000076293945,3448400
2023-02-09,13.859999656677246,13.960000038146973,13.59000015258789,13.649999618530273,13.649999618530273,3479300
2023-02-10,13.949999809265137,14.220000267028809,13.890000343322754,14.09000015258789,14.09000015258789,3777200
2023-02-13,13.9399995803833,14.25,13.770000457763672,14.119999885559082,14.119999885559082,2610500
2023-02-14,13.930000305175781,14.329999923706055,13.930000305175781,14.069999694824219,14.069999694824219,6352000
2023-02-15,13.920000076293945,14.149999618530273,13.710000038146973,14.149999618530273,14.149999618530273,4987900
2023-02-16,14.0600004196167,14.300000190734863,13.9399995803833,14.010000228881836,14.010000228881836,2947100
2023-02-17,13.920000076293945,14.029999732971191,13.569999694824219,14.010000228881836,14.010000228881836,11876800
2023-02-21,14.010000228881836,14.1899995803833,13.699999809265137,13.75,13.75,6919700
2023-02-22,13.579999923706055,13.770000457763672,13.119999885559082,13.220000267028809,13.220000267028809,7805800
2023-02-23,14.380000114440918,15.300000190734863,13.899999618530273,14.0600004196167,14.0600004196167,17642300
2023-02-24,14.020000457763672,15.619999885559082,13.850000381469727,15.220000267028809,15.220000267028809,11919400
2023-02-27,15.09000015258789,15.800000190734863,15.069999694824219,15.670000076293945,15.670000076293945,6368400
2023-02-28,15.880000114440918,16.030000686645508,15.170000076293945,15.289999961853027,15.289999961853027,11129300
2023-03-01,15.300000190734863,15.739999771118164,15.25,15.420000076293945,15.420000076293945,5175000
2023-03-02,15.329999923706055,15.510000228881836,15.1899995803833,15.359999656677246,15.359999656677246,4789700
2023-03-03,15.130000114440918,15.449999809265137,14.989999771118164,15.34000015258789,15.34000015258789,4025400
2023-03-06,15.1899995803833,15.359999656677246,15.069999694824219,15.1899995803833,15.1899995803833,3594000
2023-03-07,15.15999984741211,15.289999961853027,14.90999984741211,15.170000076293945,15.170000076293945,3956800
2023-03-08,15.09000015258789,15.420000076293945,15.0,15.170000076293945,15.170000076293945,4402600
2023-03-09,15.15999984741211,15.430000305175781,14.720000267028809,14.729999542236328,14.729999542236328,7878500
2023-03-10,14.800000190734863,15.050000190734863,14.430000305175781,14.539999961853027,14.539999961853027,6506100
2023-03-13,14.140000343322754,14.449999809265137,13.630000114440918,13.720000267028809,13.720000267028809,7071300
2023-03-14,13.84000015258789,14.279999732971191,13.510000228881836,13.6899995803833,13.6899995803833,5012700
2023-03-15,13.069999694824219,13.199999809265137,12.199999809265137,12.670000076293945,12.670000076293945,9325900
2023-03-16,12.359999656677246,12.800000190734863,12.319999694824219,12.670000076293945,12.670000076293945,7910000
2023-03-17,12.5,12.59000015258789,12.039999961853027,12.350000381469727,12.350000381469727,8905500
2023-03-20,12.550000190734863,12.890000343322754,12.420000076293945,12.720000267028809,12.720000267028809,6462100
2023-03-21,13.130000114440918,13.630000114440918,13.079999923706055,13.539999961853027,13.539999961853027,7516300
2023-03-22,13.350000381469727,13.470000267028809,12.90999984741211,13.029999732971191,13.029999732971191,5484800
2023-03-23,13.180000305175781,13.359999656677246,12.350000381469727,12.5600004196167,12.5600004196167,7243200
2023-03-24,12.279999732971191,12.579999923706055,12.1899995803833,12.510000228881836,12.510000228881836,3537200
2023-03-27,12.710000038146973,13.100000381469727,12.550000190734863,13.069999694824219,13.069999694824219,3907600
2023-03-28,13.0600004196167,13.369999885559082,13.039999961853027,13.279999732971191,13.279999732971191,3283000
2023-03-29,13.5,13.59000015258789,13.260000228881836,13.579999923706055,13.579999923706055,3363000
2023-03-30,13.640000343322754,13.890000343322754,13.529999732971191,13.569999694824219,13.569999694824219,3667000
2023-03-31,13.569999694824219,13.720000267028809,13.529999732971191,13.649999618530273,13.649999618530273,2595900
2023-04-03,14.40999984741211,14.84000015258789,14.0600004196167,14.100000381469727,14.100000381469727,6012400
