Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,569.969970703125,585.8699951171875,569.9500122070312,575.3200073242188,573.8231811523438,401500
2023-01-31,577.3300170898438,590.4500122070312,573.7100219726562,589.47998046875,587.9463500976562,470100
2023-02-01,584.6300048828125,604.489990234375,584.6300048828125,598.0499877929688,596.4940795898438,502300
2023-02-02,638.0800170898438,676.1199951171875,628.1799926757812,675.5700073242188,673.8123779296875,988800
2023-02-03,672.0800170898438,685.22998046875,662.760009765625,675.8099975585938,674.0517578125,465700
2023-02-06,675.8099975585938,683.8900146484375,671.510009765625,674.280029296875,672.5257568359375,409100
2023-02-07,668.4500122070312,679.9099731445312,660.2100219726562,678.280029296875,676.515380859375,284400
2023-02-08,674.8800048828125,680.1099853515625,663.530029296875,663.77001953125,662.0430908203125,310600
2023-02-09,664.8200073242188,669.3699951171875,658.3200073242188,661.1099853515625,659.3900146484375,254800
2023-02-10,656.3800048828125,657.2100219726562,649.2000122070312,656.489990234375,656.489990234375,386300
2023-02-13,659.3699951171875,670.1699829101562,656.6599731445312,668.5700073242188,668.5700073242188,238300
2023-02-14,665.280029296875,673.739990234375,659.4500122070312,666.5399780273438,666.5399780273438,203200
2023-02-15,662.72998046875,674.1900024414062,660.75,672.6699829101562,672.6699829101562,181500
2023-02-16,667.239990234375,675.5800170898438,665.3200073242188,670.0900268554688,670.0900268554688,193000
2023-02-17,670.6699829101562,682.739990234375,669.7100219726562,677.3499755859375,677.3499755859375,324000
2023-02-21,670.0499877929688,674.1199951171875,656.1500244140625,656.1900024414062,656.1900024414062,249200
2023-02-22,657.5900268554688,661.02001953125,654.4500122070312,657.7000122070312,657.7000122070312,204200
2023-02-23,659.97998046875,661.2000122070312,650.7100219726562,657.9400024414062,657.9400024414062,195600
2023-02-24,657.9299926757812,665.7100219726562,652.25,664.0999755859375,664.0999755859375,215300
2023-02-27,667.8800048828125,679.9299926757812,666.2999877929688,675.02001953125,675.02001953125,326200
2023-02-28,672.6599731445312,679.5800170898438,667.5,668.4299926757812,668.4299926757812,391800
2023-03-01,667.0,678.4000244140625,666.3099975585938,671.010009765625,671.010009765625,230000
2023-03-02,671.5,686.8800048828125,670.22998046875,684.5,684.5,215700
2023-03-03,690.5900268554688,697.9099731445312,686.5900268554688,697.5900268554688,697.5900268554688,346600
2023-03-06,696.5599975585938,709.2100219726562,696.5599975585938,699.6500244140625,699.6500244140625,340900
2023-03-07,698.6599731445312,706.8900146484375,693.5900268554688,694.6699829101562,694.6699829101562,230700
2023-03-08,693.4199829101562,702.3099975585938,693.4199829101562,700.4000244140625,700.4000244140625,221100
2023-03-09,703.0599975585938,704.8900146484375,690.3400268554688,693.010009765625,693.010009765625,192100
2023-03-10,694.1400146484375,694.1400146484375,674.030029296875,677.8800048828125,677.8800048828125,238600
2023-03-13,673.8400268554688,685.739990234375,668.469970703125,674.8599853515625,674.8599853515625,285200
2023-03-14,683.3300170898438,690.97998046875,676.8200073242188,686.1300048828125,686.1300048828125,297100
2023-03-15,674.739990234375,676.9199829101562,656.1699829101562,667.739990234375,667.739990234375,469900
2023-03-16,663.0900268554688,683.8300170898438,663.0900268554688,681.3300170898438,681.3300170898438,335000
2023-03-17,680.4299926757812,681.2899780273438,662.0,663.5,663.5,517300
2023-03-20,667.3499755859375,676.47998046875,667.3499755859375,673.8900146484375,673.8900146484375,317900
2023-03-21,681.6900024414062,683.1099853515625,674.02001953125,680.8200073242188,680.8200073242188,385000
2023-03-22,677.1199951171875,686.6900024414062,668.1099853515625,668.6099853515625,668.6099853515625,223900
2023-03-23,668.4099731445312,675.5999755859375,659.219970703125,665.3800048828125,665.3800048828125,235300
2023-03-24,661.6799926757812,668.8300170898438,650.4600219726562,663.5999755859375,663.5999755859375,270300
2023-03-27,668.5499877929688,673.1699829101562,665.1099853515625,671.6599731445312,671.6599731445312,179600
2023-03-28,671.1099853515625,677.280029296875,666.4099731445312,675.8400268554688,675.8400268554688,150000
2023-03-29,681.7899780273438,681.7899780273438,671.27001953125,675.0399780273438,675.0399780273438,222000
2023-03-30,677.6400146484375,678.47998046875,667.8900146484375,669.27001953125,669.27001953125,203000
2023-03-31,673.2999877929688,689.739990234375,672.8099975585938,688.8099975585938,688.8099975585938,305200
2023-04-03,685.1599731445312,687.2000122070312,677.2999877929688,683.1699829101562,683.1699829101562,282600
